"record_id","canonical_id","legacy_id","name","company","state","county","record_revision","structured_road_sequence","trusted_destination_source","trusted_destination_role","destination_latitude","destination_longitude","classification_bucket","last_usable_approved_highway_anchor","anchor_evidence_basis","primary_direction_source","primary_cleaned_road_order","older_sequence_conflict","overlay_status","overlay_reason","overlay_last_highway","ordered_exact_evidence","ordered_exact_section_count","teal_section_count","pr212_read_only_disposition","pr212_read_only_reason","fail_closed_reason","next_gate"
"0ce3a5b6-b2e0-4daa-b8de-66216c1818fc","0ce3a5b6-b2e0-4daa-b8de-66216c1818fc","ascent--club","CLUB","Ascent","Ohio","Jefferson","1787459253071652","US-22 → OR → US-22 → CR-13 → Left/east Onto County Rd → CR-12 / Unionvale Road/harrison County Rd → Right/south Onto Township Hwy → TR-141 → Right/south Onto County Rd → CR-10 → Left/east Onto Township Rd → End Of Rd → Pad","saved_pad_gps","saved pad reference","40.220486","-80.852604","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear primary order names US-22; normalized last usable approved anchor is US-22","directions_clear","US-22 W (17 miles from Steubenville) → CR-13 / Unionvale-Kenwood Rd (3.3 miles) → CR-12 / Unionvale Rd / Harrison County Rd 13 (3.6 miles) → Township Hwy 141 (0.7 mile) → CR-10 (2.7 miles) → TR-130 (1.2 miles) → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"6775a5be-1184-441c-a50c-4c51efd86eb1","6775a5be-1184-441c-a50c-4c51efd86eb1","ascent--colaianni","COLAIANNI","Ascent","Ohio","Jefferson","1787459253071652","US-250 → OH-150 → Pleasant Grove Rd → Access Road → OR → OH-152 → OR → OH-150 → Smithfield St → Main St → Concord St → Union St → Market St → Pleasant Grove Rd → Access Road → OR → R 7 Take Hanover St → Zane Hwy → Carlisle St → OH-647 → Union St → Market St → OH-150 → Pleasant Grove Rd → Access Road","saved_pad_gps","saved pad reference","40.167723","-80.824732","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear primary order names OH-150; normalized last usable approved anchor is OH-150","directions_clear","US-250 E (1.8 miles) → OH-150 E (2.1 miles) → Pleasant Grove Rd (0.2 mile) → Access Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"4f23bc46-4d15-4582-838f-e2ec74f7fe0c","4f23bc46-4d15-4582-838f-e2ec74f7fe0c","ascent--collins","COLLINS","Ascent","Ohio","Jefferson","1786265812046205","US-22 → CR-26","saved_pad_gps","saved pad reference","40.349789","-80.809605","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-152","uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22","directions_clear","Route 22 E → Route 152 / Bloomingdale exit → CR-25 → CR-26 → Lease entrance → Collins pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","4","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Fail closed: uncorroborated generic or conflicting alias 'Route 152' normalized provisionally as OH-152; directions_clear last anchor OH-152 conflicts with historical-overlay last anchor US-22. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
"e70c6c4f-8f0e-480f-8a77-448fcf6d6d9c","e70c6c4f-8f0e-480f-8a77-448fcf6d6d9c","ascent--creamer","CREAMER","Ascent","Ohio","Jefferson","1787459253071652","OH-150 → CR-15 → CR-14 → Lease Road","saved_pad_gps","saved pad reference","40.205254","-80.727134","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear 'Route 150' normalized as OH-150 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 150 W → CR-15 (3.3 miles) → CR-14 (1.1 miles) → Lease Road","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"69c4cf2d-f404-48c5-b4a9-08099de4664b","69c4cf2d-f404-48c5-b4a9-08099de4664b","ascent--cross-creek","CROSS CREEK","Ascent","Ohio","Jefferson","1787459253071652","OH-7 → Fork → OH-152 → E Studenville St → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek → OR → OH-9 → OH-152 → Steubenville Rd → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek → OR → OH-152 → 2. Continue To Steubenville Rd → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → Cross Creek","saved_pad_gps","saved pad reference","40.310116","-80.711596","EXCLUDED_OR_INSUFFICIENT","OH-152","Potential anchor OH-152 is recorded only for inspection; explicit owner exclusion or insufficient-source hold takes precedence.","directions_clear","OH-7 N (0.7 mile) → US-22 W (12.5 miles) → OH-152 exit → OH-152 S → E Studenville St (0.3 mile) → Bloomingdale-Smithfield-Chandl / High St → Fernwood Bloomingdale Rd (2.3 miles) → Dawson Rd (2.1 miles) → Township Hwy 187 (0.3 mile) → Entrance","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-152","yes","2","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Explicit owner scope hold: inspectable only; do not publish or revive the old four-pad patch unless this current exact record completes the BLAYNEY-grade gate.","Complete the explicit current-record review gate described in the fail-closed reason; no publication from this board."
"055798cd-468d-4681-842c-7a53d72f95a8","055798cd-468d-4681-842c-7a53d72f95a8","ascent--crowell","CROWELL","Ascent","Ohio","Jefferson","1787459253071652","US-22 → TR-65 → Immediate Left To County Rd → Route 22A → Pad","saved_pad_gps","saved pad reference","40.33203","-80.83421","OTHER_NUMBERED_HIGHWAY_CANDIDATE","US-22","directions_clear 'Route 22' normalized as US-22 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 E → TR-65 → CR-22A (2.5 miles) → CR-24 / Cow Path Rd (about 0.3 mile) → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","US-22","yes","1","1","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"2a3415ba-72b0-4125-93c2-06340504bc5e","2a3415ba-72b0-4125-93c2-06340504bc5e","ascent--dalrymple","DALRYMPLE","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → Southeast On Unionvale-kenwood Rd → Upper Clearfork Rd → Harrison County Rd → Township Hwy → Smithfield-adena Rd","saved_pad_gps","saved pad reference","40.253123","-80.860539","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-1","The exact current structuredRoadSequence starts on OH-1 and main overlay evidence records OH-1 as lastHighway; directions_clear omits that starting anchor, so the source-order discrepancy remains an explicit QA gate.","directions_clear","Unionvale-Kenwood Rd SE (1.3 miles) → Upper Clearfork Rd (1.9 miles) → Harrison County Rd 12 / Unionvale Rd (3.6 miles) → Township Hwy 141 / TR-141 (0.7 mile) → Smithfield-Adena Rd (1.2 miles) → Destination","true","PIN_ONLY","candidate_start_lacks_exact_master_last_highway_road_id_anchor","OH-1","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: the current exact record supplies OH-1, but directions_clear omits that start and no exact occurrence control is proved; runtime remains GPS-only.","Resolve the OH-1 source-order discrepancy, locate the exact OH-1 to Unionvale-Kenwood occurrence, then complete satellite and two-direction Google QA before any exact-record contract."
"95682186-7210-47b5-bd14-2f82ce775515","95682186-7210-47b5-bd14-2f82ce775515","ascent--darrow","DARROW","Ascent","Ohio","Jefferson","1787459253071652","US-22 → US-250 → OH-150 → Around For County Rd → Pad","saved_pad_gps","saved pad reference","40.184639","-80.823008","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-150","directions_clear 'Route 150' normalized as OH-150 and corroborated by the current exact sequence and/or main overlay","directions_clear","Route 22 → Route 250 E → Route 150 E (approximately 4 miles) → Ascent turnaround / CR-6 → Pad","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-150","yes","1","1","HELD_TRANSITION","Named road evidence exists, but at least one exact traveled junction or occurrence receipt is unresolved.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"18befd60-a104-4845-9e35-34a73cb9b109","18befd60-a104-4845-9e35-34a73cb9b109","ascent--dawson","DAWSON","Ascent","Ohio","Jefferson","1787459253071652","Hopedale Smithfield Rd → Route 138 → Lease Road","saved_pad_gps","saved pad reference","40.280689","-80.808585","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-151","directions_clear primary order names State Route 151; normalized last usable approved anchor is OH-151","directions_clear","Hopedale Smithfield Rd / State Route 151 (6.5 miles) → Township Road 138 (0.3 mile) → Dawson lease road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"18257dbf-d681-46dd-be38-a8e4a6aab56f","18257dbf-d681-46dd-be38-a8e4a6aab56f","ascent--dickson","DICKSON","Ascent","Ohio","Jefferson","1787459253071652","OH-1 → OH-152 → Steubenville St → Bloomingdale- Smithfield- Chandl/high St → Fernwood Bloomingdale Rd → Dawson Rd → Township Hwy → TR-187","saved_pad_gps","saved pad reference","40.307082","-80.694744","OTHER_NUMBERED_HIGHWAY_CANDIDATE","OH-152","directions_clear primary order names OH-152; normalized last usable approved anchor is OH-152","directions_clear","OH-152 S (0.1 mile) → E Steubenville St (0.4 mile) → Bloomingdale-Smithfield-Chandl / High St (0.2 mile) → Fernwood Bloomingdale Rd (2.3 miles) → Fernwood Bloomingdale Rd (2.5 miles) → Dawson Rd (1.2 miles) → Township Hwy 187 (1.3 miles) → Dawson Rd (1.2 miles) → Access","true","ROUTED_DISPLAY","graph_receipt_ordered_prefix_then_solid_neutral_remainder","OH-152","yes","2","2","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Planning candidate only: no reviewed exact-record Google Navigate contract exists on main, so runtime remains GPS-only.","Select 1-3 exact road-occurrence waypoints, confirm the final approach by satellite, prove both highway directions where practical, then add one exact-record contract with tests/accounting."
"cc6fa7ae-178c-434a-a36a-321a5d326563","cc6fa7ae-178c-434a-a36a-321a5d326563","ascent--doyen","DOYEN","Ascent","Ohio","Jefferson","1787459253071652","Rayland Go In County Rd → CR-15 → Route 15 → Route 17 → Route 18 → Route 156 → Lease Road","saved_pad_gps","saved pad reference","40.256018","-80.697324","ALIAS_OR_SOURCE_ORDER_AMBIGUITY","OH-150","uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150","directions_clear","Route 150 at Rayland → County Rd 15 → Route 17 → Route 18 → Route 156 → Amber / Doyen lease road","true","PIN_ONLY","no_exact_last_interstate_us_or_state_highway","","no","0","0","HELD_IDENTITY","The earliest unresolved cleaned-source blocker is an exact authoritative identity/Road Manager mapping gap.","Fail closed: uncorroborated generic or conflicting alias 'Route 150' normalized provisionally as OH-150. Runtime remains GPS-only.","Resolve the primary-source alias/order against the exact intended road occurrence without promoting renderer or overlay labels; only then perform waypoint, satellite, and two-direction QA."
